Orthogroup	Species	Bacillus_subtilis_aa	Orthologs
OG0001243	Rhodococcus_erythropolis_aa	CAB15750.1	ALU71521.1
OG0001244	Deinococcus_radiodurans_aa	CAB15761.1	UDL01563.1
OG0001244	Rhodococcus_erythropolis_aa	CAB15761.1	ALU70228.1
OG0001245	Deinococcus_radiodurans_aa	CAB15776.1	UDL01922.1
OG0001245	Rhodococcus_erythropolis_aa	CAB15776.1	ALU67673.1
OG0001246	Deinococcus_radiodurans_aa	CAB15777.1	UDL00191.1
OG0001246	Rhodococcus_erythropolis_aa	CAB15777.1	ALU69011.1
OG0001247	Deinococcus_radiodurans_aa	CAB15780.1	UDL00129.1
OG0001247	Rhodococcus_erythropolis_aa	CAB15780.1	ALU72446.1
OG0001248	Deinococcus_radiodurans_aa	CAB15785.1	UDL02009.1
OG0001248	Rhodococcus_erythropolis_aa	CAB15785.1	ALU68856.1
OG0001249	Rhodococcus_erythropolis_aa	CAB15792.1	ALU71900.1, ALU67878.1
OG0001250	Rhodococcus_erythropolis_aa	CAB15794.1	ALU71201.1
OG0001250	Deinococcus_radiodurans_aa	CAB15794.1	UDL00582.1
OG0001251	Rhodococcus_erythropolis_aa	CAB15799.2	ALU71907.1, ALU70659.1
OG0001252	Rhodococcus_erythropolis_aa	CAB15809.1	ALU67975.1
OG0001252	Deinococcus_radiodurans_aa	CAB15809.1	UDL01821.1
OG0001253	Deinococcus_radiodurans_aa	CAB15810.1	UDL01822.1
OG0001253	Rhodococcus_erythropolis_aa	CAB15810.1	ALU67976.1
OG0001254	Rhodococcus_erythropolis_aa	CAB16022.2, CAB15822.2	ALU69017.1
OG0001255	Rhodococcus_erythropolis_aa	CAB15823.1	ALU71547.1
OG0001255	Deinococcus_radiodurans_aa	CAB15823.1	UDK99861.1
OG0001256	Rhodococcus_erythropolis_aa	CAB15844.2	ALU72572.1
OG0001256	Deinococcus_radiodurans_aa	CAB15844.2	UDL01408.1
OG0001257	Deinococcus_radiodurans_aa	CAB15850.2	UDK99661.1
OG0001257	Rhodococcus_erythropolis_aa	CAB15850.2	ALU69666.1
OG0001258	Rhodococcus_erythropolis_aa	CAB15851.1	ALU73124.1
OG0001258	Deinococcus_radiodurans_aa	CAB15851.1	UDK99833.1
OG0001259	Rhodococcus_erythropolis_aa	CAB15873.1	ALU72389.1
OG0001259	Deinococcus_radiodurans_aa	CAB15873.1	UDL02074.1
OG0001260	Rhodococcus_erythropolis_aa	CAB15876.1	ALU67705.1, ALU73387.1
OG0001261	Deinococcus_radiodurans_aa	CAB15898.1	UDL00623.1
OG0001261	Rhodococcus_erythropolis_aa	CAB15898.1	ALU71976.1
OG0001262	Deinococcus_radiodurans_aa	CAB15931.2	UDL02023.1
OG0001262	Rhodococcus_erythropolis_aa	CAB15931.2	ALU68494.1
OG0001263	Rhodococcus_erythropolis_aa	CAB15971.1	ALU69100.1
OG0001263	Deinococcus_radiodurans_aa	CAB15971.1	UDL01920.1
OG0001264	Deinococcus_radiodurans_aa	CAB15972.1	UDL01924.1
OG0001264	Rhodococcus_erythropolis_aa	CAB15972.1	ALU69096.1
OG0001265	Rhodococcus_erythropolis_aa	CAB15973.1	ALU69095.1
OG0001265	Deinococcus_radiodurans_aa	CAB15973.1	UDL01921.1
OG0001266	Deinococcus_radiodurans_aa	CAB15976.2	UDK99628.1
OG0001266	Rhodococcus_erythropolis_aa	CAB15976.2	ALU71841.1
OG0001267	Rhodococcus_erythropolis_aa	CAB15978.2	ALU72277.1
OG0001267	Deinococcus_radiodurans_aa	CAB15978.2	UDL00335.1
OG0001268	Deinococcus_radiodurans_aa	CAB15979.1	UDL00988.1
OG0001268	Rhodococcus_erythropolis_aa	CAB15979.1	ALU69585.1
OG0001269	Deinococcus_radiodurans_aa	CAB16079.1	UDK99251.1
OG0001269	Rhodococcus_erythropolis_aa	CAB16079.1	ALU72444.1
OG0001270	Deinococcus_radiodurans_aa	CAB16081.2	UDK99730.1
OG0001270	Rhodococcus_erythropolis_aa	CAB16081.2	ALU68386.1
OG0001271	Rhodococcus_erythropolis_aa	CAB16085.1	ALU71705.1
OG0001271	Deinococcus_radiodurans_aa	CAB16085.1	UDK99456.1
OG0001272	Deinococcus_radiodurans_aa	CAB16087.1	UDK99311.1
OG0001272	Rhodococcus_erythropolis_aa	CAB16087.1	ALU68385.1
OG0001273	Rhodococcus_erythropolis_aa	CAB16103.1	ALU69406.1
OG0001273	Deinococcus_radiodurans_aa	CAB16103.1	UDL01647.1
OG0001274	Rhodococcus_erythropolis_aa	CAB16111.1	ALU71586.1
OG0001274	Deinococcus_radiodurans_aa	CAB16111.1	UDL01374.1
OG0001275	Deinococcus_radiodurans_aa	CAB16128.1	UDK99309.1
OG0001275	Rhodococcus_erythropolis_aa	CAB16128.1	ALU68382.1
OG0001276	Rhodococcus_erythropolis_aa	CAB16129.1	ALU69955.1
OG0001276	Deinococcus_radiodurans_aa	CAB16129.1	UDL00499.1
OG0001277	Deinococcus_radiodurans_aa	CAB16133.1	UDK99228.1
OG0001277	Rhodococcus_erythropolis_aa	CAB16133.1	ALU68222.1
OG0001278	Deinococcus_radiodurans_aa	CAB16137.1	UDK99230.1
OG0001278	Rhodococcus_erythropolis_aa	CAB16137.1	ALU68220.1
OG0001279	Rhodococcus_erythropolis_aa	CAB16140.1	ALU68218.1
OG0001279	Deinococcus_radiodurans_aa	CAB16140.1	UDK99444.1
OG0001280	Deinococcus_radiodurans_aa	CAB16143.1	UDL01182.1
OG0001280	Rhodococcus_erythropolis_aa	CAB16143.1	ALU68214.1
OG0001281	Rhodococcus_erythropolis_aa	CAE01447.2	ALU73083.1, ALU68999.1
OG0001282	Rhodococcus_erythropolis_aa	CAE01448.1	ALU69618.1, ALU68802.1
OG0001284	Rhodococcus_erythropolis_aa	CAX52584.1	ALU69336.1
OG0001284	Deinococcus_radiodurans_aa	CAX52584.1	UDL01465.1
OG0001445	Deinococcus_radiodurans_aa	CAB11790.1	UDK99494.1
OG0001446	Deinococcus_radiodurans_aa	CAB11791.1	UDK99495.1
OG0001448	Deinococcus_radiodurans_aa	CAB11805.1	UDL00530.1
OG0001449	Rhodococcus_erythropolis_aa	CAB11807.1	ALU67732.1
OG0001450	Deinococcus_radiodurans_aa	CAB11808.1	UDL01517.1
OG0001451	Rhodococcus_erythropolis_aa	CAB11835.1	ALU69208.1
OG0001452	Deinococcus_radiodurans_aa	CAB11839.1	UDL00829.1
OG0001453	Rhodococcus_erythropolis_aa	CAB11843.1	ALU73157.1
OG0001454	Deinococcus_radiodurans_aa	CAB11847.1	UDL00132.1
OG0001455	Rhodococcus_erythropolis_aa	CAB11864.1	ALU73099.1
OG0001456	Deinococcus_radiodurans_aa	CAB11865.1	UDL00254.1
OG0001457	Rhodococcus_erythropolis_aa	CAB11869.1	ALU72780.1
OG0001458	Rhodococcus_erythropolis_aa	CAB11905.1	ALU72014.1
OG0001459	Rhodococcus_erythropolis_aa	CAB11934.1	ALU72725.1
OG0001460	Deinococcus_radiodurans_aa	CAB11951.2	UDK99223.1
OG0001465	Rhodococcus_erythropolis_aa	CAB12017.1	ALU72434.1
OG0001466	Rhodococcus_erythropolis_aa	CAB12021.1	ALU72357.1
OG0001468	Rhodococcus_erythropolis_aa	CAB12041.1	ALU68675.1
OG0001471	Rhodococcus_erythropolis_aa	CAB12055.2	ALU69326.1
OG0001472	Rhodococcus_erythropolis_aa	CAB12056.2	ALU69173.1
OG0001473	Deinococcus_radiodurans_aa	CAB12059.1	UDK99672.1
OG0001474	Rhodococcus_erythropolis_aa	CAB12060.2	ALU73417.1
OG0001475	Deinococcus_radiodurans_aa	CAB12070.1	UDL01677.1
OG0001478	Rhodococcus_erythropolis_aa	CAB12096.2	ALU68102.1
OG0001479	Rhodococcus_erythropolis_aa	CAB12102.2	ALU69001.1
OG0001481	Deinococcus_radiodurans_aa	CAB12108.2	UDL00526.1
OG0001482	Rhodococcus_erythropolis_aa	CAB12112.1	ALU68682.1
OG0001484	Rhodococcus_erythropolis_aa	CAB12120.1	ALU68530.1
OG0001487	Rhodococcus_erythropolis_aa	CAB12139.1	ALU73473.1
OG0001488	Rhodococcus_erythropolis_aa	CAB12140.1	ALU73474.1
OG0001489	Rhodococcus_erythropolis_aa	CAB12153.2	ALU72418.1
OG0001490	Deinococcus_radiodurans_aa	CAB12157.1	UDL01594.1
OG0001491	Deinococcus_radiodurans_aa	CAB12158.1	UDK99526.1
OG0001492	Rhodococcus_erythropolis_aa	CAB12175.2	ALU72802.1
OG0001494	Rhodococcus_erythropolis_aa	CAB12221.1	ALU68185.1
OG0001495	Rhodococcus_erythropolis_aa	CAB12237.1	ALU72564.1
OG0001496	Rhodococcus_erythropolis_aa	CAB12239.1	ALU71220.1
OG0001497	Rhodococcus_erythropolis_aa	CAB12241.1	ALU70614.1
OG0001499	Rhodococcus_erythropolis_aa	CAB12248.1	ALU71124.1
OG0001503	Deinococcus_radiodurans_aa	CAB12275.1	UDL02162.1
OG0001504	Deinococcus_radiodurans_aa	CAB12276.1	UDL02163.1
OG0001507	Rhodococcus_erythropolis_aa	CAB12283.1	ALU69194.1
OG0001508	Rhodococcus_erythropolis_aa	CAB12284.1	ALU69195.1
OG0001509	Rhodococcus_erythropolis_aa	CAB12285.2	ALU71514.1
OG0001510	Rhodococcus_erythropolis_aa	CAB12293.1	ALU73638.1
OG0001516	Rhodococcus_erythropolis_aa	CAB12320.1	ALU73095.1
OG0001517	Rhodococcus_erythropolis_aa	CAB12323.1	ALU69485.1
OG0001518	Rhodococcus_erythropolis_aa	CAB12324.1	ALU68949.1
OG0001519	Rhodococcus_erythropolis_aa	CAB12330.1	ALU71415.1
OG0001520	Rhodococcus_erythropolis_aa	CAB12338.1	ALU69729.1
OG0001521	Rhodococcus_erythropolis_aa	CAB12339.1	ALU68514.1
OG0001522	Rhodococcus_erythropolis_aa	CAB12347.1	ALU67715.1
OG0001523	Deinococcus_radiodurans_aa	CAB12352.1	UDL00716.1
OG0001526	Rhodococcus_erythropolis_aa	CAB12387.1	ALU71499.1
OG0001531	Rhodococcus_erythropolis_aa	CAB12409.1	ALU71549.1
OG0001532	Rhodococcus_erythropolis_aa	CAB12425.1	ALU70206.1
OG0001533	Rhodococcus_erythropolis_aa	CAB12426.1	ALU67916.1
OG0001534	Deinococcus_radiodurans_aa	CAB12429.1	UDL02266.1
OG0001535	Deinococcus_radiodurans_aa	CAB12441.1	UDL00971.1
OG0001536	Rhodococcus_erythropolis_aa	CAB12443.1	ALU70139.1
OG0001537	Rhodococcus_erythropolis_aa	CAB12450.2	ALU68017.1
OG0001538	Rhodococcus_erythropolis_aa	CAB12453.2	ALU71020.1
OG0001539	Rhodococcus_erythropolis_aa	CAB12479.1	ALU69953.1
OG0001540	Deinococcus_radiodurans_aa	CAB12491.2	UDK99908.1
OG0001541	Rhodococcus_erythropolis_aa	CAB12507.1	ALU73141.1
OG0001542	Rhodococcus_erythropolis_aa	CAB12511.1	ALU70667.1
OG0001546	Deinococcus_radiodurans_aa	CAB12539.1	UDL00050.1
OG0001548	Rhodococcus_erythropolis_aa	CAB12556.1	ALU69831.1
OG0001549	Rhodococcus_erythropolis_aa	CAB12574.1	ALU69452.1
OG0001551	Deinococcus_radiodurans_aa	CAB12579.1	UDL02246.1
OG0001552	Rhodococcus_erythropolis_aa	CAB12586.1	ALU68706.1
OG0001554	Deinococcus_radiodurans_aa	CAB12613.1	UDL00813.1
OG0001555	Rhodococcus_erythropolis_aa	CAB12617.1	ALU70479.1
OG0001556	Deinococcus_radiodurans_aa	CAB12621.1	UDK99562.1
OG0001557	Rhodococcus_erythropolis_aa	CAB12628.2	ALU69468.1
OG0001558	Rhodococcus_erythropolis_aa	CAB12635.1	ALU69595.1
OG0001559	Rhodococcus_erythropolis_aa	CAB12636.1	ALU69596.1
OG0001560	Rhodococcus_erythropolis_aa	CAB12641.1	ALU69252.1
OG0001562	Deinococcus_radiodurans_aa	CAB12653.2	UDL00837.1
OG0001563	Rhodococcus_erythropolis_aa	CAB12659.1	ALU72836.1
OG0001565	Rhodococcus_erythropolis_aa	CAB12663.1	ALU70295.1
OG0001566	Deinococcus_radiodurans_aa	CAB12668.1	UDL00005.1
OG0001567	Rhodococcus_erythropolis_aa	CAB12670.1	ALU72475.1
OG0001568	Rhodococcus_erythropolis_aa	CAB12674.1	ALU67925.1
OG0001569	Rhodococcus_erythropolis_aa	CAB12680.1	ALU70526.1
OG0001571	Rhodococcus_erythropolis_aa	CAB12714.2	ALU68904.1
OG0001572	Deinococcus_radiodurans_aa	CAB12719.2	UDL00562.1
OG0001574	Rhodococcus_erythropolis_aa	CAB12727.1	ALU70203.1
OG0001575	Deinococcus_radiodurans_aa	CAB12730.1	UDL01983.1
OG0001577	Rhodococcus_erythropolis_aa	CAB12759.2	ALU71833.1
OG0001578	Rhodococcus_erythropolis_aa	CAB12777.1	ALU68698.1
OG0001583	Rhodococcus_erythropolis_aa	CAB12820.1	ALU69492.1
OG0001584	Rhodococcus_erythropolis_aa	CAB12829.2	ALU69627.1
OG0001585	Rhodococcus_erythropolis_aa	CAB12830.2	ALU69626.1
OG0001587	Deinococcus_radiodurans_aa	CAB12860.1	UDL00092.1
OG0001588	Deinococcus_radiodurans_aa	CAB12862.1	UDK99831.1
OG0001589	Rhodococcus_erythropolis_aa	CAB12864.1	ALU70272.1
OG0001590	Rhodococcus_erythropolis_aa	CAB12866.1	ALU69808.1
OG0001591	Rhodococcus_erythropolis_aa	CAB12867.2	ALU67870.1
OG0001592	Deinococcus_radiodurans_aa	CAB12871.1	UDL00977.1
OG0001595	Deinococcus_radiodurans_aa	CAB12899.1	UDL02173.1
OG0001597	Rhodococcus_erythropolis_aa	CAB12926.1	ALU68658.1
OG0001598	Deinococcus_radiodurans_aa	CAB12934.1	UDL00511.1
OG0001600	Rhodococcus_erythropolis_aa	CAB12942.1	ALU72163.1
OG0001607	Deinococcus_radiodurans_aa	CAB13011.2	UDL00713.1
OG0001608	Rhodococcus_erythropolis_aa	CAB13021.1	ALU67921.1
OG0001609	Rhodococcus_erythropolis_aa	CAB13022.1	ALU70158.1
OG0001610	Rhodococcus_erythropolis_aa	CAB13024.1	ALU72394.1
OG0001613	Rhodococcus_erythropolis_aa	CAB13046.1	ALU69796.1
OG0001616	Rhodococcus_erythropolis_aa	CAB13054.1	ALU70307.1
OG0001617	Rhodococcus_erythropolis_aa	CAB13055.1	ALU69353.1
OG0001618	Rhodococcus_erythropolis_aa	CAB13063.1	ALU71726.1
OG0001620	Rhodococcus_erythropolis_aa	CAB13081.1	ALU69314.1
OG0001621	Deinococcus_radiodurans_aa	CAB13084.1	UDK99874.1
OG0001622	Deinococcus_radiodurans_aa	CAB13098.1	UDK99267.1
OG0001642	Deinococcus_radiodurans_aa	CAB13142.1	UDL00074.1
OG0001644	Rhodococcus_erythropolis_aa	CAB13172.1	ALU69454.1
OG0001647	Rhodococcus_erythropolis_aa	CAB13187.1	ALU70024.1
OG0001648	Rhodococcus_erythropolis_aa	CAB13197.1	ALU69241.1
OG0001649	Rhodococcus_erythropolis_aa	CAB13198.1	ALU71030.1
OG0001652	Deinococcus_radiodurans_aa	CAB13258.1	UDL01852.1
OG0001656	Deinococcus_radiodurans_aa	CAB13299.1	UDK99823.1
OG0001657	Deinococcus_radiodurans_aa	CAB13306.1	UDL01093.1
OG0001659	Deinococcus_radiodurans_aa	CAB13318.1	UDL01219.1
OG0001660	Rhodococcus_erythropolis_aa	CAB13354.1	ALU69932.1
OG0001661	Rhodococcus_erythropolis_aa	CAB13359.1	ALU71543.1
OG0001662	Deinococcus_radiodurans_aa	CAB13360.1	UDL01780.1
OG0001663	Rhodococcus_erythropolis_aa	CAB13378.2	ALU71681.1
OG0001664	Rhodococcus_erythropolis_aa	CAB13380.1	ALU71539.1
OG0001666	Deinococcus_radiodurans_aa	CAB13385.2	UDL00731.1
OG0001667	Rhodococcus_erythropolis_aa	CAB13398.2	ALU70866.1
OG0001668	Rhodococcus_erythropolis_aa	CAB13400.1	ALU70865.1
OG0001669	Deinococcus_radiodurans_aa	CAB13401.2	UDK99808.1
OG0001670	Rhodococcus_erythropolis_aa	CAB13408.2	ALU71605.1
OG0001672	Rhodococcus_erythropolis_aa	CAB13413.3	ALU70595.1
OG0001673	Rhodococcus_erythropolis_aa	CAB13416.1	ALU70598.1
OG0001674	Deinococcus_radiodurans_aa	CAB13438.1	UDK99739.1
OG0001675	Rhodococcus_erythropolis_aa	CAB13439.1	ALU71460.1
OG0001676	Rhodococcus_erythropolis_aa	CAB13451.1	ALU71730.1
OG0001677	Deinococcus_radiodurans_aa	CAB13456.1	UDK99577.1
OG0001678	Deinococcus_radiodurans_aa	CAB13458.1	UDK99679.1
OG0001679	Deinococcus_radiodurans_aa	CAB13462.1	UDL01741.1
OG0001682	Deinococcus_radiodurans_aa	CAB13486.1	UDK99409.1
OG0001684	Deinococcus_radiodurans_aa	CAB13516.2	UDL02134.1
OG0001686	Deinococcus_radiodurans_aa	CAB13569.1	UDL01473.1
OG0001687	Deinococcus_radiodurans_aa	CAB13570.2	UDL00404.1
OG0001688	Deinococcus_radiodurans_aa	CAB13571.1	UDL00743.1
OG0001689	Deinococcus_radiodurans_aa	CAB13577.2	UDL00179.1
OG0001690	Deinococcus_radiodurans_aa	CAB13578.1	UDL00773.1
OG0001691	Rhodococcus_erythropolis_aa	CAB13579.1	ALU69569.1
OG0001699	Deinococcus_radiodurans_aa	CAB13687.1	UDL00060.1
OG0001700	Deinococcus_radiodurans_aa	CAB13691.1	UDK99736.1
OG0001701	Rhodococcus_erythropolis_aa	CAB13700.1	ALU67987.1
OG0001702	Rhodococcus_erythropolis_aa	CAB13708.1	ALU72058.1
OG0001703	Rhodococcus_erythropolis_aa	CAB13709.1	ALU72044.1
OG0001704	Rhodococcus_erythropolis_aa	CAB13719.1	ALU69579.1
OG0001705	Deinococcus_radiodurans_aa	CAB13743.1	UDL00568.1
OG0001709	Rhodococcus_erythropolis_aa	CAB13798.1	ALU72383.1
OG0001710	Deinococcus_radiodurans_aa	CAB13806.1	UDL01607.1
OG0001711	Rhodococcus_erythropolis_aa	CAB13827.1	ALU70805.1
OG0001712	Rhodococcus_erythropolis_aa	CAB13840.2	ALU70610.1
OG0001713	Deinococcus_radiodurans_aa	CAB13854.1	UDL01196.1
OG0001714	Rhodococcus_erythropolis_aa	CAB13856.1	ALU69563.1
OG0001715	Deinococcus_radiodurans_aa	CAB13860.1	UDL01807.1
OG0001718	Deinococcus_radiodurans_aa	CAB14081.1	UDK99779.1
OG0001722	Rhodococcus_erythropolis_aa	CAB14108.1	ALU72824.1
OG0001723	Rhodococcus_erythropolis_aa	CAB14116.1	ALU67897.1
OG0001724	Rhodococcus_erythropolis_aa	CAB14118.1	ALU70928.1
OG0001725	Deinococcus_radiodurans_aa	CAB14121.1	UDL00821.1
OG0001726	Deinococcus_radiodurans_aa	CAB14122.1	UDL01127.1
OG0001727	Deinococcus_radiodurans_aa	CAB14124.1	UDL00704.1
OG0001728	Deinococcus_radiodurans_aa	CAB14125.1	UDL01439.1
OG0001729	Rhodococcus_erythropolis_aa	CAB14140.1	ALU70190.1
OG0001730	Deinococcus_radiodurans_aa	CAB14152.1	UDL00392.1
OG0001731	Deinococcus_radiodurans_aa	CAB14163.2	UDL01384.1
OG0001732	Rhodococcus_erythropolis_aa	CAB14165.1	ALU71352.1
OG0001733	Deinococcus_radiodurans_aa	CAB14210.1	UDK99626.1
OG0001734	Deinococcus_radiodurans_aa	CAB14211.2	UDL01613.1
OG0001735	Rhodococcus_erythropolis_aa	CAB14254.1	ALU70835.1
OG0001738	Rhodococcus_erythropolis_aa	CAB14281.1	ALU71832.1
OG0001739	Deinococcus_radiodurans_aa	CAB14282.2	UDL01167.1
OG0001740	Rhodococcus_erythropolis_aa	CAB14289.2	ALU68602.1
OG0001741	Deinococcus_radiodurans_aa	CAB14299.1	UDL01535.1
OG0001743	Rhodococcus_erythropolis_aa	CAB14308.2	ALU69927.1
OG0001744	Deinococcus_radiodurans_aa	CAB14316.1	UDK99467.1
OG0001745	Rhodococcus_erythropolis_aa	CAB14318.2	ALU70991.1
OG0001746	Rhodococcus_erythropolis_aa	CAB14327.1	ALU69818.1
OG0001747	Deinococcus_radiodurans_aa	CAB14329.1	UDL00168.1
OG0001748	Deinococcus_radiodurans_aa	CAB14335.1	UDK99246.1
OG0001749	Deinococcus_radiodurans_aa	CAB14338.2	UDL00256.1
OG0001750	Rhodococcus_erythropolis_aa	CAB14344.2	ALU69184.1
OG0001752	Rhodococcus_erythropolis_aa	CAB14357.2	ALU70826.1
OG0001753	Rhodococcus_erythropolis_aa	CAB14361.2	ALU69944.1
OG0001754	Deinococcus_radiodurans_aa	CAB14366.1	UDK99324.1
OG0001755	Rhodococcus_erythropolis_aa	CAB14384.1	ALU71358.1
OG0001756	Rhodococcus_erythropolis_aa	CAB14388.2	ALU70530.1
OG0001757	Deinococcus_radiodurans_aa	CAB14403.1	UDL00928.1
OG0001758	Deinococcus_radiodurans_aa	CAB14404.1	UDL01738.1
OG0001760	Deinococcus_radiodurans_aa	CAB14453.1	UDL00805.1
OG0001761	Deinococcus_radiodurans_aa	CAB14460.2	UDL01129.1
OG0001762	Rhodococcus_erythropolis_aa	CAB14482.1	ALU67783.1
OG0001763	Rhodococcus_erythropolis_aa	CAB14491.1	ALU70404.1
OG0001764	Deinococcus_radiodurans_aa	CAB14505.1	UDL01779.1
OG0001765	Rhodococcus_erythropolis_aa	CAB14506.1	ALU70370.1
OG0001766	Deinococcus_radiodurans_aa	CAB14510.1	UDL01014.1
OG0001767	Rhodococcus_erythropolis_aa	CAB14520.2	ALU70622.1
OG0001770	Deinococcus_radiodurans_aa	CAB14578.1	UDL00119.1
OG0001771	Rhodococcus_erythropolis_aa	CAB14596.1	ALU72891.1
OG0001772	Rhodococcus_erythropolis_aa	CAB14605.1	ALU69652.1
OG0001774	Rhodococcus_erythropolis_aa	CAB14611.1	ALU69514.1
OG0001775	Rhodococcus_erythropolis_aa	CAB14621.1	ALU68456.1
OG0001778	Rhodococcus_erythropolis_aa	CAB14643.2	ALU72298.1
OG0001779	Deinococcus_radiodurans_aa	CAB14653.1	UDK99221.1
OG0001780	Rhodococcus_erythropolis_aa	CAB14656.1	ALU68035.1
OG0001782	Deinococcus_radiodurans_aa	CAB14675.1	UDK99359.1
OG0001783	Rhodococcus_erythropolis_aa	CAB14681.1	ALU71106.1
OG0001784	Rhodococcus_erythropolis_aa	CAB14685.1	ALU72398.1
OG0001785	Deinococcus_radiodurans_aa	CAB14718.2	UDL00047.1
OG0001786	Deinococcus_radiodurans_aa	CAB14721.1	UDL00262.1
OG0001787	Rhodococcus_erythropolis_aa	CAB14730.2	ALU71163.1
OG0001788	Deinococcus_radiodurans_aa	CAB14732.1	UDL00667.1
OG0001789	Rhodococcus_erythropolis_aa	CAB14745.1	ALU70661.1
OG0001790	Rhodococcus_erythropolis_aa	CAB14746.1	ALU70663.1
OG0001791	Rhodococcus_erythropolis_aa	CAB14747.1	ALU70662.1
OG0001792	Deinococcus_radiodurans_aa	CAB14759.1	UDK99920.1
OG0001793	Deinococcus_radiodurans_aa	CAB14767.2	UDL01103.1
OG0001794	Rhodococcus_erythropolis_aa	CAB14790.2	ALU71569.1
OG0001795	Rhodococcus_erythropolis_aa	CAB14793.1	ALU69643.1
OG0001797	Deinococcus_radiodurans_aa	CAB14818.1	UDL01024.1
OG0001798	Deinococcus_radiodurans_aa	CAB14829.1	UDL00807.1
OG0001799	Rhodococcus_erythropolis_aa	CAB14831.2	ALU69952.1
OG0001800	Rhodococcus_erythropolis_aa	CAB14838.1	ALU69735.1
OG0001803	Rhodococcus_erythropolis_aa	CAB14852.1	ALU69662.1
OG0001804	Rhodococcus_erythropolis_aa	CAB14857.1	ALU71005.1
OG0001806	Deinococcus_radiodurans_aa	CAB14873.1	UDL00634.1
OG0001807	Rhodococcus_erythropolis_aa	CAB14877.1	ALU70961.1
OG0001808	Deinococcus_radiodurans_aa	CAB14880.1	UDL00341.1
OG0001809	Rhodococcus_erythropolis_aa	CAB14888.1	ALU71001.1
OG0001812	Deinococcus_radiodurans_aa	CAB14901.2	UDK99222.1
OG0001813	Deinococcus_radiodurans_aa	CAB14931.1	UDL01131.1
OG0001814	Rhodococcus_erythropolis_aa	CAB14934.2	ALU68503.1
OG0001815	Deinococcus_radiodurans_aa	CAB14940.1	UDK99654.1
OG0001816	Deinococcus_radiodurans_aa	CAB14953.1	UDL00146.1
OG0001817	Deinococcus_radiodurans_aa	CAB14954.1	UDL00898.1
OG0001818	Rhodococcus_erythropolis_aa	CAB14985.1	ALU69811.1
OG0001819	Deinococcus_radiodurans_aa	CAB14988.1	UDL00476.1
OG0001820	Rhodococcus_erythropolis_aa	CAB14999.1	ALU70639.1
OG0001821	Rhodococcus_erythropolis_aa	CAB15001.1	ALU70637.1
OG0001824	Rhodococcus_erythropolis_aa	CAB15024.1	ALU68892.1
OG0001825	Rhodococcus_erythropolis_aa	CAB15031.1	ALU72353.1
OG0001826	Deinococcus_radiodurans_aa	CAB15034.2	UDL00122.1
OG0001827	Rhodococcus_erythropolis_aa	CAB15040.1	ALU68431.1
OG0001828	Deinococcus_radiodurans_aa	CAB15045.1	UDL01406.1
OG0001829	Rhodococcus_erythropolis_aa	CAB15048.1	ALU69783.1
OG0001830	Rhodococcus_erythropolis_aa	CAB15058.1	ALU72176.1
OG0001831	Rhodococcus_erythropolis_aa	CAB15059.1	ALU73116.1
OG0001832	Rhodococcus_erythropolis_aa	CAB15060.1	ALU72170.1
OG0001834	Deinococcus_radiodurans_aa	CAB15073.1	UDK99773.1
OG0001835	Deinococcus_radiodurans_aa	CAB15078.1	UDK99330.1
OG0001836	Rhodococcus_erythropolis_aa	CAB15079.1	ALU67708.1
OG0001837	Rhodococcus_erythropolis_aa	CAB15083.2	ALU72091.1
OG0001839	Rhodococcus_erythropolis_aa	CAB15092.1	ALU73144.1
OG0001840	Rhodococcus_erythropolis_aa	CAB15095.1	ALU71858.1
OG0001841	Rhodococcus_erythropolis_aa	CAB15098.1	ALU73580.1
OG0001842	Rhodococcus_erythropolis_aa	CAB15100.1	ALU73581.1
OG0001843	Deinococcus_radiodurans_aa	CAB15106.2	UDL01587.1
OG0001844	Deinococcus_radiodurans_aa	CAB15120.1	UDK99394.1
OG0001846	Deinococcus_radiodurans_aa	CAB15143.2	UDL01108.1
OG0001848	Deinococcus_radiodurans_aa	CAB15150.1	UDL00038.1
OG0001849	Deinococcus_radiodurans_aa	CAB15153.2	UDL00042.1
OG0001850	Rhodococcus_erythropolis_aa	CAB15176.2	ALU71989.1
OG0001851	Rhodococcus_erythropolis_aa	CAB15187.1	ALU71344.1
OG0001852	Rhodococcus_erythropolis_aa	CAB15188.1	ALU71345.1
OG0001853	Rhodococcus_erythropolis_aa	CAB15190.2	ALU71346.1
OG0001854	Deinococcus_radiodurans_aa	CAB15196.1	UDL01104.1
OG0001855	Deinococcus_radiodurans_aa	CAB15204.2	UDL00762.1
OG0001856	Rhodococcus_erythropolis_aa	CAB15212.1	ALU71384.1
OG0001857	Rhodococcus_erythropolis_aa	CAB15215.1	ALU70231.1
OG0001858	Deinococcus_radiodurans_aa	CAB15242.1	UDL00464.1
OG0001859	Deinococcus_radiodurans_aa	CAB15243.1	UDL00288.1
OG0001860	Deinococcus_radiodurans_aa	CAB15244.1	UDL00687.1
OG0001861	Rhodococcus_erythropolis_aa	CAB15257.1	ALU71033.1
OG0001862	Deinococcus_radiodurans_aa	CAB15273.2	UDL01487.1
OG0001863	Rhodococcus_erythropolis_aa	CAB15287.1	ALU69188.1
OG0001864	Rhodococcus_erythropolis_aa	CAB15342.1	ALU72237.1
