Orthogroup	Species	Deinococcus_radiodurans_aa	Orthologs
OG0001786	Bacillus_subtilis_aa	UDL00262.1	CAB14721.1
OG0001788	Bacillus_subtilis_aa	UDL00667.1	CAB14732.1
OG0001792	Bacillus_subtilis_aa	UDK99920.1	CAB14759.1
OG0001793	Bacillus_subtilis_aa	UDL01103.1	CAB14767.2
OG0001797	Bacillus_subtilis_aa	UDL01024.1	CAB14818.1
OG0001798	Bacillus_subtilis_aa	UDL00807.1	CAB14829.1
OG0001806	Bacillus_subtilis_aa	UDL00634.1	CAB14873.1
OG0001808	Bacillus_subtilis_aa	UDL00341.1	CAB14880.1
OG0001812	Bacillus_subtilis_aa	UDK99222.1	CAB14901.2
OG0001813	Bacillus_subtilis_aa	UDL01131.1	CAB14931.1
OG0001815	Bacillus_subtilis_aa	UDK99654.1	CAB14940.1
OG0001816	Bacillus_subtilis_aa	UDL00146.1	CAB14953.1
OG0001817	Bacillus_subtilis_aa	UDL00898.1	CAB14954.1
OG0001819	Bacillus_subtilis_aa	UDL00476.1	CAB14988.1
OG0001826	Bacillus_subtilis_aa	UDL00122.1	CAB15034.2
OG0001828	Bacillus_subtilis_aa	UDL01406.1	CAB15045.1
OG0001834	Bacillus_subtilis_aa	UDK99773.1	CAB15073.1
OG0001835	Bacillus_subtilis_aa	UDK99330.1	CAB15078.1
OG0001843	Bacillus_subtilis_aa	UDL01587.1	CAB15106.2
OG0001844	Bacillus_subtilis_aa	UDK99394.1	CAB15120.1
OG0001846	Bacillus_subtilis_aa	UDL01108.1	CAB15143.2
OG0001848	Bacillus_subtilis_aa	UDL00038.1	CAB15150.1
OG0001849	Bacillus_subtilis_aa	UDL00042.1	CAB15153.2
OG0001854	Bacillus_subtilis_aa	UDL01104.1	CAB15196.1
OG0001855	Bacillus_subtilis_aa	UDL00762.1	CAB15204.2
OG0001858	Bacillus_subtilis_aa	UDL00464.1	CAB15242.1
OG0001859	Bacillus_subtilis_aa	UDL00288.1	CAB15243.1
OG0001860	Bacillus_subtilis_aa	UDL00687.1	CAB15244.1
OG0001862	Bacillus_subtilis_aa	UDL01487.1	CAB15273.2
OG0001866	Bacillus_subtilis_aa	UDK99922.1	CAB15352.1
OG0001867	Bacillus_subtilis_aa	UDK99544.1	CAB15366.1
OG0001869	Bacillus_subtilis_aa	UDL00967.1	CAB15424.1
OG0001872	Bacillus_subtilis_aa	UDL00277.1	CAB15467.1
OG0001874	Bacillus_subtilis_aa	UDL00550.1	CAB15498.1
OG0001878	Bacillus_subtilis_aa	UDL02110.1	CAB15571.1
OG0001879	Bacillus_subtilis_aa	UDL00653.1	CAB15583.1
OG0001881	Bacillus_subtilis_aa	UDL01804.1	CAB15605.1
OG0001885	Bacillus_subtilis_aa	UDL00210.1	CAB15654.2
OG0001897	Bacillus_subtilis_aa	UDL01032.1	CAB15723.1
OG0001898	Bacillus_subtilis_aa	UDL00886.1	CAB15748.1
OG0001901	Bacillus_subtilis_aa	UDL00929.1	CAB15819.2
OG0001904	Bacillus_subtilis_aa	UDK99660.1	CAB15849.1
OG0001909	Bacillus_subtilis_aa	UDL01558.1	CAB15861.1
OG0001910	Bacillus_subtilis_aa	UDK99263.1	CAB15862.1
OG0001914	Bacillus_subtilis_aa	UDL01112.1	CAB15888.1
OG0001923	Bacillus_subtilis_aa	UDL00447.1	CAB15991.1
OG0001933	Bacillus_subtilis_aa	UDK99796.1	CAB16060.1
OG0001935	Bacillus_subtilis_aa	UDL01568.1	CAB16092.1
OG0001939	Bacillus_subtilis_aa	UDL01420.1	CAB16112.1
OG0001942	Bacillus_subtilis_aa	UDK99243.1	CAB16138.1
OG0001943	Bacillus_subtilis_aa	UDL00158.1	CAB16139.1
OG0001946	Bacillus_subtilis_aa	UDL01823.1	CAE01469.1
OG0001951	Bacillus_subtilis_aa	UDL01345.1	CAX52631.1
OG0001953	Bacillus_subtilis_aa	UDL00554.1	CAX52713.1
OG0001955	Rhodococcus_erythropolis_aa	UDK99227.1	ALU72333.1
OG0001956	Rhodococcus_erythropolis_aa	UDK99236.1	ALU70488.1
OG0001957	Rhodococcus_erythropolis_aa	UDK99270.1	ALU70176.1
OG0001958	Rhodococcus_erythropolis_aa	UDK99288.1	ALU70181.1
OG0001959	Rhodococcus_erythropolis_aa	UDK99290.1	ALU70915.1
OG0001960	Rhodococcus_erythropolis_aa	UDK99304.1	ALU70576.1
OG0001961	Rhodococcus_erythropolis_aa	UDK99320.1	ALU69560.1
OG0001962	Rhodococcus_erythropolis_aa	UDK99321.1	ALU73161.1
OG0001963	Rhodococcus_erythropolis_aa	UDK99337.1	ALU72289.1
OG0001964	Rhodococcus_erythropolis_aa	UDK99353.1	ALU73016.1
OG0001965	Rhodococcus_erythropolis_aa	UDK99386.1	ALU73757.1
OG0001966	Rhodococcus_erythropolis_aa	UDK99392.1	ALU69163.1
OG0001967	Rhodococcus_erythropolis_aa	UDK99401.1	ALU69407.1
OG0001970	Rhodococcus_erythropolis_aa	UDK99416.1	ALU71787.1
OG0001971	Rhodococcus_erythropolis_aa	UDK99417.1	ALU71786.1
OG0001972	Rhodococcus_erythropolis_aa	UDK99434.1	ALU69217.1
OG0001974	Rhodococcus_erythropolis_aa	UDK99440.1	ALU71238.1
OG0001975	Rhodococcus_erythropolis_aa	UDK99453.1	ALU70471.1
OG0001977	Rhodococcus_erythropolis_aa	UDK99478.1	ALU69700.1
OG0001978	Rhodococcus_erythropolis_aa	UDK99499.1	ALU71639.1
OG0001979	Rhodococcus_erythropolis_aa	UDK99519.1	ALU71152.1
OG0001980	Rhodococcus_erythropolis_aa	UDK99528.1	ALU69215.1
OG0001981	Rhodococcus_erythropolis_aa	UDK99543.1	ALU70680.1
OG0001982	Rhodococcus_erythropolis_aa	UDK99547.1	ALU68240.1
OG0001983	Rhodococcus_erythropolis_aa	UDK99548.1	ALU69374.1
OG0001985	Rhodococcus_erythropolis_aa	UDK99555.1	ALU69992.1
OG0001986	Rhodococcus_erythropolis_aa	UDK99567.1	ALU69205.1
OG0001988	Rhodococcus_erythropolis_aa	UDK99586.1	ALU71962.1
OG0001989	Rhodococcus_erythropolis_aa	UDK99589.1	ALU71000.1
OG0001990	Rhodococcus_erythropolis_aa	UDK99596.1	ALU70504.1
OG0001991	Rhodococcus_erythropolis_aa	UDK99597.1	ALU68265.1
OG0001993	Rhodococcus_erythropolis_aa	UDK99605.1	ALU71267.1
OG0001994	Rhodococcus_erythropolis_aa	UDK99607.1	ALU69287.1
OG0001996	Rhodococcus_erythropolis_aa	UDK99613.1	ALU69858.1
OG0001998	Rhodococcus_erythropolis_aa	UDK99616.1	ALU71508.1
OG0002000	Rhodococcus_erythropolis_aa	UDK99625.1	ALU71166.1
OG0002001	Rhodococcus_erythropolis_aa	UDK99637.1	ALU71880.1
OG0002002	Rhodococcus_erythropolis_aa	UDK99647.1	ALU70635.1
OG0002003	Rhodococcus_erythropolis_aa	UDK99648.1	ALU70618.1
OG0002005	Rhodococcus_erythropolis_aa	UDK99665.1	ALU70083.1
OG0002006	Rhodococcus_erythropolis_aa	UDK99673.1	ALU68528.1
OG0002007	Rhodococcus_erythropolis_aa	UDK99678.1	ALU72431.1
OG0002010	Rhodococcus_erythropolis_aa	UDK99784.1	ALU68380.1
OG0002013	Rhodococcus_erythropolis_aa	UDK99830.1	ALU68279.1
OG0002014	Rhodococcus_erythropolis_aa	UDK99837.1	ALU73593.1
OG0002015	Rhodococcus_erythropolis_aa	UDK99842.1	ALU68771.1
OG0002018	Rhodococcus_erythropolis_aa	UDK99900.1	ALU67798.1
OG0002019	Rhodococcus_erythropolis_aa	UDK99931.1	ALU71922.1
OG0002020	Rhodococcus_erythropolis_aa	UDK99932.1	ALU70525.1
OG0002022	Rhodococcus_erythropolis_aa	UDK99949.1	ALU70270.1
OG0002023	Rhodococcus_erythropolis_aa	UDK99954.1	ALU70765.1
OG0002024	Rhodococcus_erythropolis_aa	UDK99965.1	ALU71028.1
OG0002025	Rhodococcus_erythropolis_aa	UDK99967.1	ALU71963.1
OG0002027	Rhodococcus_erythropolis_aa	UDK99986.1	ALU71233.1
OG0002028	Rhodococcus_erythropolis_aa	UDK99991.1	ALU72301.1
OG0002030	Rhodococcus_erythropolis_aa	UDL00018.1	ALU68147.1
OG0002031	Rhodococcus_erythropolis_aa	UDL00020.1	ALU70572.1
OG0002033	Rhodococcus_erythropolis_aa	UDL00029.1	ALU71886.1
OG0002034	Rhodococcus_erythropolis_aa	UDL00032.1	ALU67706.1
OG0002035	Rhodococcus_erythropolis_aa	UDL00057.1	ALU69051.1
OG0002036	Rhodococcus_erythropolis_aa	UDL00072.1	ALU69020.1
OG0002037	Rhodococcus_erythropolis_aa	UDL00073.1	ALU69730.1
OG0002039	Rhodococcus_erythropolis_aa	UDL00091.1	ALU67871.1
OG0002040	Rhodococcus_erythropolis_aa	UDL00098.1	ALU71844.1
OG0002041	Rhodococcus_erythropolis_aa	UDL00099.1	ALU71843.1
OG0002042	Rhodococcus_erythropolis_aa	UDL00109.1	ALU72068.1
OG0002044	Rhodococcus_erythropolis_aa	UDL00112.1	ALU70574.1
OG0002046	Rhodococcus_erythropolis_aa	UDL00133.1	ALU68124.1
OG0002048	Rhodococcus_erythropolis_aa	UDL00144.1	ALU71038.1
OG0002050	Rhodococcus_erythropolis_aa	UDL00172.1	ALU67959.1
OG0002051	Rhodococcus_erythropolis_aa	UDL00194.1	ALU73579.1
OG0002052	Rhodococcus_erythropolis_aa	UDL00205.1	ALU70163.1
OG0002054	Rhodococcus_erythropolis_aa	UDL00216.1	ALU70009.1
OG0002055	Rhodococcus_erythropolis_aa	UDL00219.1	ALU71003.1
OG0002057	Rhodococcus_erythropolis_aa	UDL00229.1	ALU72814.1
OG0002058	Rhodococcus_erythropolis_aa	UDL00234.1	ALU72811.1
OG0002060	Rhodococcus_erythropolis_aa	UDL00273.1	ALU72465.1
OG0002063	Rhodococcus_erythropolis_aa	UDL00302.1	ALU71688.1
OG0002065	Rhodococcus_erythropolis_aa	UDL00316.1	ALU70862.1
OG0002067	Rhodococcus_erythropolis_aa	UDL00322.1	ALU69466.1
OG0002069	Rhodococcus_erythropolis_aa	UDL00334.1	ALU69933.1
OG0002072	Rhodococcus_erythropolis_aa	UDL00359.1	ALU73600.1
OG0002073	Rhodococcus_erythropolis_aa	UDL00394.1	ALU69908.1
OG0002074	Rhodococcus_erythropolis_aa	UDL00406.1	ALU71057.1
OG0002076	Rhodococcus_erythropolis_aa	UDL00417.1	ALU72453.1
OG0002077	Rhodococcus_erythropolis_aa	UDL00424.1	ALU71477.1
OG0002079	Rhodococcus_erythropolis_aa	UDL00432.1	ALU68622.1
OG0002081	Rhodococcus_erythropolis_aa	UDL00503.1	ALU72408.1
OG0002082	Rhodococcus_erythropolis_aa	UDL00507.1	ALU71396.1
OG0002083	Rhodococcus_erythropolis_aa	UDL00520.1	ALU69869.1
OG0002084	Rhodococcus_erythropolis_aa	UDL00532.1	ALU70751.1
OG0002085	Rhodococcus_erythropolis_aa	UDL00586.1	ALU71208.1
OG0002086	Rhodococcus_erythropolis_aa	UDL00591.1	ALU71332.1
OG0002087	Rhodococcus_erythropolis_aa	UDL00592.1	ALU71331.1
OG0002088	Rhodococcus_erythropolis_aa	UDL00593.1	ALU71329.1
OG0002089	Rhodococcus_erythropolis_aa	UDL00594.1	ALU71328.1
OG0002090	Rhodococcus_erythropolis_aa	UDL00595.1	ALU71327.1
OG0002091	Rhodococcus_erythropolis_aa	UDL00596.1	ALU71326.1
OG0002092	Rhodococcus_erythropolis_aa	UDL00598.1	ALU71324.1
OG0002093	Rhodococcus_erythropolis_aa	UDL00599.1	ALU71323.1
OG0002094	Rhodococcus_erythropolis_aa	UDL00601.1	ALU71322.1
OG0002095	Rhodococcus_erythropolis_aa	UDL00602.1	ALU71321.1
OG0002096	Rhodococcus_erythropolis_aa	UDL00603.1	ALU71320.1
OG0002097	Rhodococcus_erythropolis_aa	UDL00604.1	ALU71319.1
OG0002099	Rhodococcus_erythropolis_aa	UDL00632.1	ALU73129.1
OG0002100	Rhodococcus_erythropolis_aa	UDL00646.1	ALU69855.1
OG0002103	Rhodococcus_erythropolis_aa	UDL00669.1	ALU67881.1
OG0002104	Rhodococcus_erythropolis_aa	UDL00688.1	ALU69428.1
OG0002107	Rhodococcus_erythropolis_aa	UDL00739.1	ALU71503.1
OG0002109	Rhodococcus_erythropolis_aa	UDL00766.1	ALU67892.1
OG0002110	Rhodococcus_erythropolis_aa	UDL00823.1	ALU71002.1
OG0002111	Rhodococcus_erythropolis_aa	UDL00838.1	ALU68950.1
OG0002113	Rhodococcus_erythropolis_aa	UDL00876.1	ALU70444.1
OG0002114	Rhodococcus_erythropolis_aa	UDL00883.1	ALU69494.1
OG0002115	Rhodococcus_erythropolis_aa	UDL00905.1	ALU69581.1
OG0002117	Rhodococcus_erythropolis_aa	UDL00924.1	ALU70957.1
OG0002118	Rhodococcus_erythropolis_aa	UDL00947.1	ALU72711.1
OG0002119	Rhodococcus_erythropolis_aa	UDL00948.1	ALU67809.1
OG0002120	Rhodococcus_erythropolis_aa	UDL00972.1	ALU68489.1
OG0002121	Rhodococcus_erythropolis_aa	UDL01010.1	ALU72748.1
OG0002122	Rhodococcus_erythropolis_aa	UDL01011.1	ALU68016.1
OG0002124	Rhodococcus_erythropolis_aa	UDL01068.1	ALU71690.1
OG0002125	Rhodococcus_erythropolis_aa	UDL01077.1	ALU70306.1
OG0002126	Rhodococcus_erythropolis_aa	UDL01078.1	ALU70938.1
OG0002127	Rhodococcus_erythropolis_aa	UDL01082.1	ALU70127.1
OG0002128	Rhodococcus_erythropolis_aa	UDL01083.1	ALU70380.1
OG0002129	Rhodococcus_erythropolis_aa	UDL01084.1	ALU70379.1
OG0002130	Rhodococcus_erythropolis_aa	UDL01091.1	ALU69780.1
OG0002131	Rhodococcus_erythropolis_aa	UDL01095.1	ALU71622.1
OG0002132	Rhodococcus_erythropolis_aa	UDL01098.1	ALU70436.1
OG0002133	Rhodococcus_erythropolis_aa	UDL01110.1	ALU72949.1
OG0002134	Rhodococcus_erythropolis_aa	UDL01121.1	ALU71687.1
OG0002135	Rhodococcus_erythropolis_aa	UDL01153.1	ALU69698.1
OG0002136	Rhodococcus_erythropolis_aa	UDL01154.1	ALU69697.1
OG0002138	Rhodococcus_erythropolis_aa	UDL01175.1	ALU68363.1
OG0002139	Rhodococcus_erythropolis_aa	UDL01212.1	ALU69646.1
OG0002140	Rhodococcus_erythropolis_aa	UDL01220.1	ALU68968.1
OG0002141	Rhodococcus_erythropolis_aa	UDL01230.1	ALU71087.1
OG0002142	Rhodococcus_erythropolis_aa	UDL01235.1	ALU70025.1
OG0002143	Rhodococcus_erythropolis_aa	UDL01243.1	ALU67652.1
OG0002144	Rhodococcus_erythropolis_aa	UDL01246.1	ALU67651.1
OG0002145	Rhodococcus_erythropolis_aa	UDL01247.1	ALU67653.1
OG0002146	Rhodococcus_erythropolis_aa	UDL01251.1	ALU69903.1
OG0002147	Rhodococcus_erythropolis_aa	UDL01254.1	ALU67656.1
OG0002148	Rhodococcus_erythropolis_aa	UDL01264.1	ALU73101.1
OG0002150	Rhodococcus_erythropolis_aa	UDL01282.1	ALU69629.1
OG0002151	Rhodococcus_erythropolis_aa	UDL01287.1	ALU73267.1
OG0002152	Rhodococcus_erythropolis_aa	UDL01304.1	ALU71504.1
OG0002153	Rhodococcus_erythropolis_aa	UDL01309.1	ALU70552.1
OG0002154	Rhodococcus_erythropolis_aa	UDL01343.1	ALU68683.1
OG0002156	Rhodococcus_erythropolis_aa	UDL01349.1	ALU69994.1
OG0002157	Rhodococcus_erythropolis_aa	UDL01352.1	ALU72990.1
OG0002158	Rhodococcus_erythropolis_aa	UDL01378.1	ALU69768.1
OG0002159	Rhodococcus_erythropolis_aa	UDL01390.1	ALU69764.1
OG0002161	Rhodococcus_erythropolis_aa	UDL01400.1	ALU68685.1
OG0002162	Rhodococcus_erythropolis_aa	UDL01402.1	ALU68693.1
OG0002163	Rhodococcus_erythropolis_aa	UDL01403.1	ALU68692.1
OG0002164	Rhodococcus_erythropolis_aa	UDL01405.1	ALU68690.1
OG0002165	Rhodococcus_erythropolis_aa	UDL01410.1	ALU69767.1
OG0002167	Rhodococcus_erythropolis_aa	UDL01417.1	ALU67922.1
OG0002168	Rhodococcus_erythropolis_aa	UDL01427.1	ALU72291.1
OG0002169	Rhodococcus_erythropolis_aa	UDL01429.1	ALU70322.1
OG0002171	Rhodococcus_erythropolis_aa	UDL01449.1	ALU71654.1
OG0002173	Rhodococcus_erythropolis_aa	UDL01459.1	ALU70364.1
OG0002175	Rhodococcus_erythropolis_aa	UDL01470.1	ALU68820.1
OG0002177	Rhodococcus_erythropolis_aa	UDL01509.1	ALU72832.1
OG0002178	Rhodococcus_erythropolis_aa	UDL01513.1	ALU68618.1
OG0002179	Rhodococcus_erythropolis_aa	UDL01530.1	ALU72336.1
OG0002180	Rhodococcus_erythropolis_aa	UDL01533.1	ALU70179.1
OG0002181	Rhodococcus_erythropolis_aa	UDL01536.1	ALU69769.1
OG0002182	Rhodococcus_erythropolis_aa	UDL01579.1	ALU72687.1
OG0002183	Rhodococcus_erythropolis_aa	UDL01583.1	ALU69766.1
OG0002184	Rhodococcus_erythropolis_aa	UDL01584.1	ALU70287.1
OG0002185	Rhodococcus_erythropolis_aa	UDL01585.1	ALU71113.1
OG0002186	Rhodococcus_erythropolis_aa	UDL01614.1	ALU70227.1
OG0002188	Rhodococcus_erythropolis_aa	UDL01645.1	ALU72767.1
OG0002189	Rhodococcus_erythropolis_aa	UDL01650.1	ALU70547.1
OG0002190	Rhodococcus_erythropolis_aa	UDL01676.1	ALU69909.1
OG0002192	Rhodococcus_erythropolis_aa	UDL01733.1	ALU68919.1
OG0002193	Rhodococcus_erythropolis_aa	UDL01735.1	ALU71555.1
OG0002195	Rhodococcus_erythropolis_aa	UDL01797.1	ALU72993.1
OG0002196	Rhodococcus_erythropolis_aa	UDL01799.1	ALU69389.1
OG0002197	Rhodococcus_erythropolis_aa	UDL01800.1	ALU70536.1
OG0002198	Rhodococcus_erythropolis_aa	UDL01905.1	ALU72606.1
OG0002199	Rhodococcus_erythropolis_aa	UDL01907.1	ALU72605.1
OG0002200	Rhodococcus_erythropolis_aa	UDL01915.1	ALU69196.1
OG0002201	Rhodococcus_erythropolis_aa	UDL01916.1	ALU68573.1
OG0002203	Rhodococcus_erythropolis_aa	UDL01943.1	ALU69257.1
OG0002204	Rhodococcus_erythropolis_aa	UDL01953.1	ALU69973.1
OG0002205	Rhodococcus_erythropolis_aa	UDL01964.1	ALU68990.1
OG0002206	Rhodococcus_erythropolis_aa	UDL01965.1	ALU68748.1
OG0002207	Rhodococcus_erythropolis_aa	UDL01966.1	ALU68750.1
OG0002208	Rhodococcus_erythropolis_aa	UDL01969.1	ALU69045.1
OG0002209	Rhodococcus_erythropolis_aa	UDL01970.1	ALU68758.1
OG0002210	Rhodococcus_erythropolis_aa	UDL01995.1	ALU73470.1
OG0002211	Rhodococcus_erythropolis_aa	UDL02004.1	ALU68391.1
OG0002212	Rhodococcus_erythropolis_aa	UDL02005.1	ALU68390.1
OG0002213	Rhodococcus_erythropolis_aa	UDL02006.1	ALU68901.1
OG0002214	Rhodococcus_erythropolis_aa	UDL02007.1	ALU70535.1
OG0002215	Rhodococcus_erythropolis_aa	UDL02020.1	ALU68695.1
OG0002216	Rhodococcus_erythropolis_aa	UDL02021.1	ALU68029.1
OG0002217	Rhodococcus_erythropolis_aa	UDL02030.1	ALU68667.1
OG0002219	Rhodococcus_erythropolis_aa	UDL02048.1	ALU67726.1
OG0002220	Rhodococcus_erythropolis_aa	UDL02057.1	ALU68099.1
OG0002221	Rhodococcus_erythropolis_aa	UDL02058.1	ALU68098.1
OG0002222	Rhodococcus_erythropolis_aa	UDL02060.1	ALU67937.1
OG0002223	Rhodococcus_erythropolis_aa	UDL02061.1	ALU67938.1
OG0002224	Rhodococcus_erythropolis_aa	UDL02063.1	ALU71387.1
OG0002225	Rhodococcus_erythropolis_aa	UDL02068.1	ALU72316.1
OG0002226	Rhodococcus_erythropolis_aa	UDL02069.1	ALU72317.1
OG0002227	Rhodococcus_erythropolis_aa	UDL02070.1	ALU72318.1
OG0002228	Rhodococcus_erythropolis_aa	UDL02071.1	ALU72319.1
OG0002229	Rhodococcus_erythropolis_aa	UDL02073.1	ALU72320.1
OG0002231	Rhodococcus_erythropolis_aa	UDL02084.1	ALU69348.1
OG0002232	Rhodococcus_erythropolis_aa	UDL02085.1	ALU68774.1
OG0002233	Rhodococcus_erythropolis_aa	UDL02086.1	ALU72871.1
OG0002234	Rhodococcus_erythropolis_aa	UDL02090.1	ALU69005.1
OG0002235	Rhodococcus_erythropolis_aa	UDL02092.1	ALU69675.1
OG0002236	Rhodococcus_erythropolis_aa	UDL02109.1	ALU68013.1
OG0002238	Rhodococcus_erythropolis_aa	UDL02119.1	ALU72247.1
OG0002239	Rhodococcus_erythropolis_aa	UDL02120.1	ALU72664.1
OG0002240	Rhodococcus_erythropolis_aa	UDL02125.1	ALU69090.1
OG0002241	Rhodococcus_erythropolis_aa	UDL02144.1	ALU71430.1
OG0002242	Rhodococcus_erythropolis_aa	UDL02145.1	ALU71429.1
OG0002243	Rhodococcus_erythropolis_aa	UDL02146.1	ALU70477.1
OG0002244	Rhodococcus_erythropolis_aa	UDL02148.1	ALU71447.1
OG0002245	Rhodococcus_erythropolis_aa	UDL02151.1	ALU70887.1
OG0002246	Rhodococcus_erythropolis_aa	UDL02153.1	ALU70885.1
OG0002247	Rhodococcus_erythropolis_aa	UDL02169.1	ALU69316.1
OG0002248	Rhodococcus_erythropolis_aa	UDL02182.1	ALU69081.1
OG0002249	Rhodococcus_erythropolis_aa	UDL02183.1	ALU69080.1
OG0002250	Rhodococcus_erythropolis_aa	UDL02210.1	ALU70419.1
OG0002251	Rhodococcus_erythropolis_aa	UDL02213.1	ALU70418.1
OG0002252	Rhodococcus_erythropolis_aa	UDL02214.1	ALU70420.1
OG0002253	Rhodococcus_erythropolis_aa	UDL02215.1	ALU70421.1
OG0002254	Rhodococcus_erythropolis_aa	UDL02218.1	ALU72588.1
OG0002255	Rhodococcus_erythropolis_aa	UDL02261.1	ALU73334.1
OG0002256	Rhodococcus_erythropolis_aa	UDL02264.1	ALU70944.1
OG0002257	Rhodococcus_erythropolis_aa	UDL02279.1	ALU73338.1
