Orthogroup	Species	Rhodococcus_erythropolis_aa	Orthologs
OG0001270	Deinococcus_radiodurans_aa	ALU68386.1	UDK99730.1
OG0001270	Bacillus_subtilis_aa	ALU68386.1	CAB16081.2
OG0001271	Bacillus_subtilis_aa	ALU71705.1	CAB16085.1
OG0001271	Deinococcus_radiodurans_aa	ALU71705.1	UDK99456.1
OG0001272	Deinococcus_radiodurans_aa	ALU68385.1	UDK99311.1
OG0001272	Bacillus_subtilis_aa	ALU68385.1	CAB16087.1
OG0001273	Bacillus_subtilis_aa	ALU69406.1	CAB16103.1
OG0001273	Deinococcus_radiodurans_aa	ALU69406.1	UDL01647.1
OG0001274	Bacillus_subtilis_aa	ALU71586.1	CAB16111.1
OG0001274	Deinococcus_radiodurans_aa	ALU71586.1	UDL01374.1
OG0001275	Bacillus_subtilis_aa	ALU68382.1	CAB16128.1
OG0001275	Deinococcus_radiodurans_aa	ALU68382.1	UDK99309.1
OG0001276	Deinococcus_radiodurans_aa	ALU69955.1	UDL00499.1
OG0001276	Bacillus_subtilis_aa	ALU69955.1	CAB16129.1
OG0001277	Deinococcus_radiodurans_aa	ALU68222.1	UDK99228.1
OG0001277	Bacillus_subtilis_aa	ALU68222.1	CAB16133.1
OG0001278	Bacillus_subtilis_aa	ALU68220.1	CAB16137.1
OG0001278	Deinococcus_radiodurans_aa	ALU68220.1	UDK99230.1
OG0001279	Deinococcus_radiodurans_aa	ALU68218.1	UDK99444.1
OG0001279	Bacillus_subtilis_aa	ALU68218.1	CAB16140.1
OG0001280	Deinococcus_radiodurans_aa	ALU68214.1	UDL01182.1
OG0001280	Bacillus_subtilis_aa	ALU68214.1	CAB16143.1
OG0001281	Bacillus_subtilis_aa	ALU73083.1, ALU68999.1	CAE01447.2
OG0001282	Bacillus_subtilis_aa	ALU69618.1, ALU68802.1	CAE01448.1
OG0001284	Deinococcus_radiodurans_aa	ALU69336.1	UDL01465.1
OG0001284	Bacillus_subtilis_aa	ALU69336.1	CAX52584.1
OG0001290	Deinococcus_radiodurans_aa	ALU68877.1, ALU68715.1	UDK99387.1
OG0001293	Deinococcus_radiodurans_aa	ALU67978.1	UDK99521.1, UDK99913.1
OG0001294	Deinococcus_radiodurans_aa	ALU70914.1	UDL01756.1, UDK99557.1
OG0001296	Deinococcus_radiodurans_aa	ALU69852.1, ALU69577.1	UDK99677.1
OG0001297	Deinococcus_radiodurans_aa	ALU72737.1, ALU68231.1	UDK99680.1
OG0001299	Deinococcus_radiodurans_aa	ALU68861.1	UDK99926.1, UDK99722.1
OG0001300	Deinococcus_radiodurans_aa	ALU72892.1	UDL00199.1, UDK99772.1
OG0001303	Deinococcus_radiodurans_aa	ALU68278.1	UDK99858.1, UDL02269.1
OG0001304	Deinococcus_radiodurans_aa	ALU71192.1, ALU73054.1	UDK99927.1
OG0001305	Deinococcus_radiodurans_aa	ALU69590.1	UDL01435.1, UDK99948.1
OG0001307	Deinococcus_radiodurans_aa	ALU71885.1, ALU69066.1	UDL00030.1
OG0001308	Deinococcus_radiodurans_aa	ALU68960.1, ALU68739.1	UDL00078.1
OG0001309	Deinococcus_radiodurans_aa	ALU73609.1, ALU71309.1	UDL00206.1
OG0001310	Deinococcus_radiodurans_aa	ALU71490.1	UDL00236.1, UDL00220.1
OG0001311	Deinococcus_radiodurans_aa	ALU72623.1, ALU68412.1	UDL00250.1
OG0001312	Deinococcus_radiodurans_aa	ALU73327.1, ALU72713.1	UDL00278.1
OG0001313	Deinococcus_radiodurans_aa	ALU72462.1, ALU72461.1	UDL00301.1
OG0001314	Deinococcus_radiodurans_aa	ALU72603.1, ALU72034.1	UDL00351.1
OG0001316	Deinococcus_radiodurans_aa	ALU67838.1, ALU69411.1	UDL00396.1
OG0001317	Deinococcus_radiodurans_aa	ALU69108.1, ALU72337.1	UDL00460.1
OG0001318	Deinococcus_radiodurans_aa	ALU69554.1, ALU73359.1	UDL00517.1
OG0001319	Deinococcus_radiodurans_aa	ALU68312.1, ALU70027.1	UDL00544.1
OG0001320	Deinococcus_radiodurans_aa	ALU72046.1, ALU72637.1	UDL00636.1
OG0001321	Deinococcus_radiodurans_aa	ALU70359.1, ALU67934.1	UDL00778.1
OG0001322	Deinococcus_radiodurans_aa	ALU69775.1	UDL00801.1, UDL01060.1
OG0001323	Deinococcus_radiodurans_aa	ALU71221.1, ALU71222.1	UDL00828.1
OG0001324	Deinococcus_radiodurans_aa	ALU71223.1, ALU70161.1	UDL00910.1
OG0001325	Deinococcus_radiodurans_aa	ALU72092.1, ALU72093.1	UDL00944.1
OG0001327	Deinococcus_radiodurans_aa	ALU67860.1, ALU70678.1	UDL01218.1
OG0001328	Deinococcus_radiodurans_aa	ALU70142.1, ALU68159.1	UDL01386.1
OG0001329	Deinococcus_radiodurans_aa	ALU73575.1, ALU70170.1	UDL01508.1
OG0001330	Deinococcus_radiodurans_aa	ALU72597.1, ALU71877.1	UDL01600.1
OG0001331	Deinococcus_radiodurans_aa	ALU68330.1, ALU68444.1	UDL01806.1
OG0001332	Deinococcus_radiodurans_aa	ALU68482.1, ALU73042.1	UDL01899.1
OG0001333	Deinococcus_radiodurans_aa	ALU73595.1, ALU72703.1	UDL02008.1
OG0001334	Deinococcus_radiodurans_aa	ALU68122.1, ALU69089.1	UDL02041.1
OG0001336	Deinococcus_radiodurans_aa	ALU68169.1, ALU68662.1	UDL02107.1
OG0001337	Deinococcus_radiodurans_aa	ALU72172.1, ALU68564.1	UDL02154.1
OG0001338	Deinococcus_radiodurans_aa	ALU73557.1, ALU73508.1	UDL02226.1
OG0001449	Bacillus_subtilis_aa	ALU67732.1	CAB11807.1
OG0001451	Bacillus_subtilis_aa	ALU69208.1	CAB11835.1
OG0001453	Bacillus_subtilis_aa	ALU73157.1	CAB11843.1
OG0001455	Bacillus_subtilis_aa	ALU73099.1	CAB11864.1
OG0001457	Bacillus_subtilis_aa	ALU72780.1	CAB11869.1
OG0001458	Bacillus_subtilis_aa	ALU72014.1	CAB11905.1
OG0001459	Bacillus_subtilis_aa	ALU72725.1	CAB11934.1
OG0001465	Bacillus_subtilis_aa	ALU72434.1	CAB12017.1
OG0001466	Bacillus_subtilis_aa	ALU72357.1	CAB12021.1
OG0001468	Bacillus_subtilis_aa	ALU68675.1	CAB12041.1
OG0001471	Bacillus_subtilis_aa	ALU69326.1	CAB12055.2
OG0001472	Bacillus_subtilis_aa	ALU69173.1	CAB12056.2
OG0001474	Bacillus_subtilis_aa	ALU73417.1	CAB12060.2
OG0001478	Bacillus_subtilis_aa	ALU68102.1	CAB12096.2
OG0001479	Bacillus_subtilis_aa	ALU69001.1	CAB12102.2
OG0001482	Bacillus_subtilis_aa	ALU68682.1	CAB12112.1
OG0001484	Bacillus_subtilis_aa	ALU68530.1	CAB12120.1
OG0001487	Bacillus_subtilis_aa	ALU73473.1	CAB12139.1
OG0001488	Bacillus_subtilis_aa	ALU73474.1	CAB12140.1
OG0001489	Bacillus_subtilis_aa	ALU72418.1	CAB12153.2
OG0001492	Bacillus_subtilis_aa	ALU72802.1	CAB12175.2
OG0001494	Bacillus_subtilis_aa	ALU68185.1	CAB12221.1
OG0001495	Bacillus_subtilis_aa	ALU72564.1	CAB12237.1
OG0001496	Bacillus_subtilis_aa	ALU71220.1	CAB12239.1
OG0001497	Bacillus_subtilis_aa	ALU70614.1	CAB12241.1
OG0001499	Bacillus_subtilis_aa	ALU71124.1	CAB12248.1
OG0001507	Bacillus_subtilis_aa	ALU69194.1	CAB12283.1
OG0001508	Bacillus_subtilis_aa	ALU69195.1	CAB12284.1
OG0001509	Bacillus_subtilis_aa	ALU71514.1	CAB12285.2
OG0001510	Bacillus_subtilis_aa	ALU73638.1	CAB12293.1
OG0001516	Bacillus_subtilis_aa	ALU73095.1	CAB12320.1
OG0001517	Bacillus_subtilis_aa	ALU69485.1	CAB12323.1
OG0001518	Bacillus_subtilis_aa	ALU68949.1	CAB12324.1
OG0001519	Bacillus_subtilis_aa	ALU71415.1	CAB12330.1
OG0001520	Bacillus_subtilis_aa	ALU69729.1	CAB12338.1
OG0001521	Bacillus_subtilis_aa	ALU68514.1	CAB12339.1
OG0001522	Bacillus_subtilis_aa	ALU67715.1	CAB12347.1
OG0001526	Bacillus_subtilis_aa	ALU71499.1	CAB12387.1
OG0001531	Bacillus_subtilis_aa	ALU71549.1	CAB12409.1
OG0001532	Bacillus_subtilis_aa	ALU70206.1	CAB12425.1
OG0001533	Bacillus_subtilis_aa	ALU67916.1	CAB12426.1
OG0001536	Bacillus_subtilis_aa	ALU70139.1	CAB12443.1
OG0001537	Bacillus_subtilis_aa	ALU68017.1	CAB12450.2
OG0001538	Bacillus_subtilis_aa	ALU71020.1	CAB12453.2
OG0001539	Bacillus_subtilis_aa	ALU69953.1	CAB12479.1
OG0001541	Bacillus_subtilis_aa	ALU73141.1	CAB12507.1
OG0001542	Bacillus_subtilis_aa	ALU70667.1	CAB12511.1
OG0001548	Bacillus_subtilis_aa	ALU69831.1	CAB12556.1
OG0001549	Bacillus_subtilis_aa	ALU69452.1	CAB12574.1
OG0001552	Bacillus_subtilis_aa	ALU68706.1	CAB12586.1
OG0001555	Bacillus_subtilis_aa	ALU70479.1	CAB12617.1
OG0001557	Bacillus_subtilis_aa	ALU69468.1	CAB12628.2
OG0001558	Bacillus_subtilis_aa	ALU69595.1	CAB12635.1
OG0001559	Bacillus_subtilis_aa	ALU69596.1	CAB12636.1
OG0001560	Bacillus_subtilis_aa	ALU69252.1	CAB12641.1
OG0001563	Bacillus_subtilis_aa	ALU72836.1	CAB12659.1
OG0001565	Bacillus_subtilis_aa	ALU70295.1	CAB12663.1
OG0001567	Bacillus_subtilis_aa	ALU72475.1	CAB12670.1
OG0001568	Bacillus_subtilis_aa	ALU67925.1	CAB12674.1
OG0001569	Bacillus_subtilis_aa	ALU70526.1	CAB12680.1
OG0001571	Bacillus_subtilis_aa	ALU68904.1	CAB12714.2
OG0001574	Bacillus_subtilis_aa	ALU70203.1	CAB12727.1
OG0001577	Bacillus_subtilis_aa	ALU71833.1	CAB12759.2
OG0001578	Bacillus_subtilis_aa	ALU68698.1	CAB12777.1
OG0001583	Bacillus_subtilis_aa	ALU69492.1	CAB12820.1
OG0001584	Bacillus_subtilis_aa	ALU69627.1	CAB12829.2
OG0001585	Bacillus_subtilis_aa	ALU69626.1	CAB12830.2
OG0001589	Bacillus_subtilis_aa	ALU70272.1	CAB12864.1
OG0001590	Bacillus_subtilis_aa	ALU69808.1	CAB12866.1
OG0001591	Bacillus_subtilis_aa	ALU67870.1	CAB12867.2
OG0001597	Bacillus_subtilis_aa	ALU68658.1	CAB12926.1
OG0001600	Bacillus_subtilis_aa	ALU72163.1	CAB12942.1
OG0001608	Bacillus_subtilis_aa	ALU67921.1	CAB13021.1
OG0001609	Bacillus_subtilis_aa	ALU70158.1	CAB13022.1
OG0001610	Bacillus_subtilis_aa	ALU72394.1	CAB13024.1
OG0001613	Bacillus_subtilis_aa	ALU69796.1	CAB13046.1
OG0001616	Bacillus_subtilis_aa	ALU70307.1	CAB13054.1
OG0001617	Bacillus_subtilis_aa	ALU69353.1	CAB13055.1
OG0001618	Bacillus_subtilis_aa	ALU71726.1	CAB13063.1
OG0001620	Bacillus_subtilis_aa	ALU69314.1	CAB13081.1
OG0001644	Bacillus_subtilis_aa	ALU69454.1	CAB13172.1
OG0001647	Bacillus_subtilis_aa	ALU70024.1	CAB13187.1
OG0001648	Bacillus_subtilis_aa	ALU69241.1	CAB13197.1
OG0001649	Bacillus_subtilis_aa	ALU71030.1	CAB13198.1
OG0001660	Bacillus_subtilis_aa	ALU69932.1	CAB13354.1
OG0001661	Bacillus_subtilis_aa	ALU71543.1	CAB13359.1
OG0001663	Bacillus_subtilis_aa	ALU71681.1	CAB13378.2
OG0001664	Bacillus_subtilis_aa	ALU71539.1	CAB13380.1
OG0001667	Bacillus_subtilis_aa	ALU70866.1	CAB13398.2
OG0001668	Bacillus_subtilis_aa	ALU70865.1	CAB13400.1
OG0001670	Bacillus_subtilis_aa	ALU71605.1	CAB13408.2
OG0001672	Bacillus_subtilis_aa	ALU70595.1	CAB13413.3
OG0001673	Bacillus_subtilis_aa	ALU70598.1	CAB13416.1
OG0001675	Bacillus_subtilis_aa	ALU71460.1	CAB13439.1
OG0001676	Bacillus_subtilis_aa	ALU71730.1	CAB13451.1
OG0001691	Bacillus_subtilis_aa	ALU69569.1	CAB13579.1
OG0001701	Bacillus_subtilis_aa	ALU67987.1	CAB13700.1
OG0001702	Bacillus_subtilis_aa	ALU72058.1	CAB13708.1
OG0001703	Bacillus_subtilis_aa	ALU72044.1	CAB13709.1
OG0001704	Bacillus_subtilis_aa	ALU69579.1	CAB13719.1
OG0001709	Bacillus_subtilis_aa	ALU72383.1	CAB13798.1
OG0001711	Bacillus_subtilis_aa	ALU70805.1	CAB13827.1
OG0001712	Bacillus_subtilis_aa	ALU70610.1	CAB13840.2
OG0001714	Bacillus_subtilis_aa	ALU69563.1	CAB13856.1
OG0001722	Bacillus_subtilis_aa	ALU72824.1	CAB14108.1
OG0001723	Bacillus_subtilis_aa	ALU67897.1	CAB14116.1
OG0001724	Bacillus_subtilis_aa	ALU70928.1	CAB14118.1
OG0001729	Bacillus_subtilis_aa	ALU70190.1	CAB14140.1
OG0001732	Bacillus_subtilis_aa	ALU71352.1	CAB14165.1
OG0001735	Bacillus_subtilis_aa	ALU70835.1	CAB14254.1
OG0001738	Bacillus_subtilis_aa	ALU71832.1	CAB14281.1
OG0001740	Bacillus_subtilis_aa	ALU68602.1	CAB14289.2
OG0001743	Bacillus_subtilis_aa	ALU69927.1	CAB14308.2
OG0001745	Bacillus_subtilis_aa	ALU70991.1	CAB14318.2
OG0001746	Bacillus_subtilis_aa	ALU69818.1	CAB14327.1
OG0001750	Bacillus_subtilis_aa	ALU69184.1	CAB14344.2
OG0001752	Bacillus_subtilis_aa	ALU70826.1	CAB14357.2
OG0001753	Bacillus_subtilis_aa	ALU69944.1	CAB14361.2
OG0001755	Bacillus_subtilis_aa	ALU71358.1	CAB14384.1
OG0001756	Bacillus_subtilis_aa	ALU70530.1	CAB14388.2
OG0001762	Bacillus_subtilis_aa	ALU67783.1	CAB14482.1
OG0001763	Bacillus_subtilis_aa	ALU70404.1	CAB14491.1
OG0001765	Bacillus_subtilis_aa	ALU70370.1	CAB14506.1
OG0001767	Bacillus_subtilis_aa	ALU70622.1	CAB14520.2
OG0001771	Bacillus_subtilis_aa	ALU72891.1	CAB14596.1
OG0001772	Bacillus_subtilis_aa	ALU69652.1	CAB14605.1
OG0001774	Bacillus_subtilis_aa	ALU69514.1	CAB14611.1
OG0001775	Bacillus_subtilis_aa	ALU68456.1	CAB14621.1
OG0001778	Bacillus_subtilis_aa	ALU72298.1	CAB14643.2
OG0001780	Bacillus_subtilis_aa	ALU68035.1	CAB14656.1
OG0001783	Bacillus_subtilis_aa	ALU71106.1	CAB14681.1
OG0001784	Bacillus_subtilis_aa	ALU72398.1	CAB14685.1
OG0001787	Bacillus_subtilis_aa	ALU71163.1	CAB14730.2
OG0001789	Bacillus_subtilis_aa	ALU70661.1	CAB14745.1
OG0001790	Bacillus_subtilis_aa	ALU70663.1	CAB14746.1
OG0001791	Bacillus_subtilis_aa	ALU70662.1	CAB14747.1
OG0001794	Bacillus_subtilis_aa	ALU71569.1	CAB14790.2
OG0001795	Bacillus_subtilis_aa	ALU69643.1	CAB14793.1
OG0001799	Bacillus_subtilis_aa	ALU69952.1	CAB14831.2
OG0001800	Bacillus_subtilis_aa	ALU69735.1	CAB14838.1
OG0001803	Bacillus_subtilis_aa	ALU69662.1	CAB14852.1
OG0001804	Bacillus_subtilis_aa	ALU71005.1	CAB14857.1
OG0001807	Bacillus_subtilis_aa	ALU70961.1	CAB14877.1
OG0001809	Bacillus_subtilis_aa	ALU71001.1	CAB14888.1
OG0001814	Bacillus_subtilis_aa	ALU68503.1	CAB14934.2
OG0001818	Bacillus_subtilis_aa	ALU69811.1	CAB14985.1
OG0001820	Bacillus_subtilis_aa	ALU70639.1	CAB14999.1
OG0001821	Bacillus_subtilis_aa	ALU70637.1	CAB15001.1
OG0001824	Bacillus_subtilis_aa	ALU68892.1	CAB15024.1
OG0001825	Bacillus_subtilis_aa	ALU72353.1	CAB15031.1
OG0001827	Bacillus_subtilis_aa	ALU68431.1	CAB15040.1
OG0001829	Bacillus_subtilis_aa	ALU69783.1	CAB15048.1
OG0001830	Bacillus_subtilis_aa	ALU72176.1	CAB15058.1
OG0001831	Bacillus_subtilis_aa	ALU73116.1	CAB15059.1
OG0001832	Bacillus_subtilis_aa	ALU72170.1	CAB15060.1
OG0001836	Bacillus_subtilis_aa	ALU67708.1	CAB15079.1
OG0001837	Bacillus_subtilis_aa	ALU72091.1	CAB15083.2
OG0001839	Bacillus_subtilis_aa	ALU73144.1	CAB15092.1
OG0001840	Bacillus_subtilis_aa	ALU71858.1	CAB15095.1
OG0001841	Bacillus_subtilis_aa	ALU73580.1	CAB15098.1
OG0001842	Bacillus_subtilis_aa	ALU73581.1	CAB15100.1
OG0001850	Bacillus_subtilis_aa	ALU71989.1	CAB15176.2
OG0001851	Bacillus_subtilis_aa	ALU71344.1	CAB15187.1
OG0001852	Bacillus_subtilis_aa	ALU71345.1	CAB15188.1
OG0001853	Bacillus_subtilis_aa	ALU71346.1	CAB15190.2
OG0001856	Bacillus_subtilis_aa	ALU71384.1	CAB15212.1
OG0001857	Bacillus_subtilis_aa	ALU70231.1	CAB15215.1
OG0001861	Bacillus_subtilis_aa	ALU71033.1	CAB15257.1
OG0001863	Bacillus_subtilis_aa	ALU69188.1	CAB15287.1
OG0001864	Bacillus_subtilis_aa	ALU72237.1	CAB15342.1
OG0001865	Bacillus_subtilis_aa	ALU68570.1	CAB15349.1
OG0001871	Bacillus_subtilis_aa	ALU68764.1	CAB15448.1
OG0001873	Bacillus_subtilis_aa	ALU71063.1	CAB15480.1
OG0001875	Bacillus_subtilis_aa	ALU70480.1	CAB15502.1
OG0001876	Bacillus_subtilis_aa	ALU72193.1	CAB15515.1
OG0001882	Bacillus_subtilis_aa	ALU67805.1	CAB15612.1
OG0001883	Bacillus_subtilis_aa	ALU68957.1	CAB15613.1
OG0001884	Bacillus_subtilis_aa	ALU69661.1	CAB15652.1
OG0001886	Bacillus_subtilis_aa	ALU70694.1	CAB15662.1
OG0001887	Bacillus_subtilis_aa	ALU69441.1	CAB15664.1
OG0001889	Bacillus_subtilis_aa	ALU68782.1	CAB15679.1
OG0001890	Bacillus_subtilis_aa	ALU67941.1	CAB15682.1
OG0001891	Bacillus_subtilis_aa	ALU70248.1	CAB15697.1
OG0001892	Bacillus_subtilis_aa	ALU70246.1	CAB15699.1
OG0001893	Bacillus_subtilis_aa	ALU70245.1	CAB15700.1
OG0001894	Bacillus_subtilis_aa	ALU70244.1	CAB15701.1
OG0001895	Bacillus_subtilis_aa	ALU70242.1	CAB15703.1
OG0001896	Bacillus_subtilis_aa	ALU70329.1	CAB15709.1
OG0001900	Bacillus_subtilis_aa	ALU67664.1	CAB15775.1
OG0001902	Bacillus_subtilis_aa	ALU70857.1	CAB15828.1
OG0001903	Bacillus_subtilis_aa	ALU68699.1	CAB15846.1
OG0001905	Bacillus_subtilis_aa	ALU69894.1	CAB15852.1
OG0001906	Bacillus_subtilis_aa	ALU69895.1	CAB15853.1
OG0001907	Bacillus_subtilis_aa	ALU69896.1	CAB15854.2
OG0001908	Bacillus_subtilis_aa	ALU70502.1	CAB15856.1
OG0001911	Bacillus_subtilis_aa	ALU69476.1	CAB15871.1
OG0001912	Bacillus_subtilis_aa	ALU72192.1	CAB15875.1
OG0001913	Bacillus_subtilis_aa	ALU68515.1	CAB15880.2
OG0001915	Bacillus_subtilis_aa	ALU69097.1	CAB15897.1
OG0001916	Bacillus_subtilis_aa	ALU69378.1	CAB15900.1
OG0001917	Bacillus_subtilis_aa	ALU69377.1	CAB15901.1
OG0001919	Bacillus_subtilis_aa	ALU71814.1	CAB15923.2
OG0001920	Bacillus_subtilis_aa	ALU70012.1	CAB15927.1
OG0001921	Bacillus_subtilis_aa	ALU70790.1	CAB15952.1
OG0001922	Bacillus_subtilis_aa	ALU69540.1	CAB15988.1
OG0001924	Bacillus_subtilis_aa	ALU70341.1	CAB16004.1
OG0001925	Bacillus_subtilis_aa	ALU71873.1	CAB16005.1
OG0001926	Bacillus_subtilis_aa	ALU71872.1	CAB16006.2
OG0001927	Bacillus_subtilis_aa	ALU71870.1	CAB16009.2
OG0001928	Bacillus_subtilis_aa	ALU71869.1	CAB16011.2
OG0001929	Bacillus_subtilis_aa	ALU71874.1	CAB16012.1
OG0001930	Bacillus_subtilis_aa	ALU69200.1	CAB16018.1
OG0001931	Bacillus_subtilis_aa	ALU69979.1	CAB16038.1
OG0001932	Bacillus_subtilis_aa	ALU70538.1	CAB16041.2
OG0001934	Bacillus_subtilis_aa	ALU69631.1	CAB16080.1
OG0001936	Bacillus_subtilis_aa	ALU72281.1	CAB16094.1
OG0001937	Bacillus_subtilis_aa	ALU67883.1	CAB16102.1
OG0001938	Bacillus_subtilis_aa	ALU69405.1	CAB16104.2
OG0001940	Bacillus_subtilis_aa	ALU70942.1	CAB16113.1
OG0001941	Bacillus_subtilis_aa	ALU68566.1	CAB16122.1
OG0001944	Bacillus_subtilis_aa	ALU68215.1	CAB16142.1
OG0001945	Bacillus_subtilis_aa	ALU72162.1	CAE01461.2
OG0001947	Bacillus_subtilis_aa	ALU69438.1	CAX52540.1
OG0001952	Bacillus_subtilis_aa	ALU72885.1	CAX52685.1
OG0001955	Deinococcus_radiodurans_aa	ALU72333.1	UDK99227.1
OG0001956	Deinococcus_radiodurans_aa	ALU70488.1	UDK99236.1
OG0001957	Deinococcus_radiodurans_aa	ALU70176.1	UDK99270.1
OG0001958	Deinococcus_radiodurans_aa	ALU70181.1	UDK99288.1
OG0001959	Deinococcus_radiodurans_aa	ALU70915.1	UDK99290.1
OG0001960	Deinococcus_radiodurans_aa	ALU70576.1	UDK99304.1
OG0001961	Deinococcus_radiodurans_aa	ALU69560.1	UDK99320.1
OG0001962	Deinococcus_radiodurans_aa	ALU73161.1	UDK99321.1
OG0001963	Deinococcus_radiodurans_aa	ALU72289.1	UDK99337.1
OG0001964	Deinococcus_radiodurans_aa	ALU73016.1	UDK99353.1
OG0001965	Deinococcus_radiodurans_aa	ALU73757.1	UDK99386.1
OG0001966	Deinococcus_radiodurans_aa	ALU69163.1	UDK99392.1
OG0001967	Deinococcus_radiodurans_aa	ALU69407.1	UDK99401.1
OG0001970	Deinococcus_radiodurans_aa	ALU71787.1	UDK99416.1
OG0001971	Deinococcus_radiodurans_aa	ALU71786.1	UDK99417.1
OG0001972	Deinococcus_radiodurans_aa	ALU69217.1	UDK99434.1
OG0001974	Deinococcus_radiodurans_aa	ALU71238.1	UDK99440.1
OG0001975	Deinococcus_radiodurans_aa	ALU70471.1	UDK99453.1
OG0001977	Deinococcus_radiodurans_aa	ALU69700.1	UDK99478.1
OG0001978	Deinococcus_radiodurans_aa	ALU71639.1	UDK99499.1
OG0001979	Deinococcus_radiodurans_aa	ALU71152.1	UDK99519.1
OG0001980	Deinococcus_radiodurans_aa	ALU69215.1	UDK99528.1
OG0001981	Deinococcus_radiodurans_aa	ALU70680.1	UDK99543.1
OG0001982	Deinococcus_radiodurans_aa	ALU68240.1	UDK99547.1
OG0001983	Deinococcus_radiodurans_aa	ALU69374.1	UDK99548.1
OG0001985	Deinococcus_radiodurans_aa	ALU69992.1	UDK99555.1
OG0001986	Deinococcus_radiodurans_aa	ALU69205.1	UDK99567.1
OG0001988	Deinococcus_radiodurans_aa	ALU71962.1	UDK99586.1
OG0001989	Deinococcus_radiodurans_aa	ALU71000.1	UDK99589.1
OG0001990	Deinococcus_radiodurans_aa	ALU70504.1	UDK99596.1
OG0001991	Deinococcus_radiodurans_aa	ALU68265.1	UDK99597.1
OG0001993	Deinococcus_radiodurans_aa	ALU71267.1	UDK99605.1
OG0001994	Deinococcus_radiodurans_aa	ALU69287.1	UDK99607.1
OG0001996	Deinococcus_radiodurans_aa	ALU69858.1	UDK99613.1
OG0001998	Deinococcus_radiodurans_aa	ALU71508.1	UDK99616.1
OG0002000	Deinococcus_radiodurans_aa	ALU71166.1	UDK99625.1
OG0002001	Deinococcus_radiodurans_aa	ALU71880.1	UDK99637.1
OG0002002	Deinococcus_radiodurans_aa	ALU70635.1	UDK99647.1
OG0002003	Deinococcus_radiodurans_aa	ALU70618.1	UDK99648.1
OG0002005	Deinococcus_radiodurans_aa	ALU70083.1	UDK99665.1
OG0002006	Deinococcus_radiodurans_aa	ALU68528.1	UDK99673.1
OG0002007	Deinococcus_radiodurans_aa	ALU72431.1	UDK99678.1
OG0002010	Deinococcus_radiodurans_aa	ALU68380.1	UDK99784.1
OG0002013	Deinococcus_radiodurans_aa	ALU68279.1	UDK99830.1
OG0002014	Deinococcus_radiodurans_aa	ALU73593.1	UDK99837.1
OG0002015	Deinococcus_radiodurans_aa	ALU68771.1	UDK99842.1
OG0002018	Deinococcus_radiodurans_aa	ALU67798.1	UDK99900.1
OG0002019	Deinococcus_radiodurans_aa	ALU71922.1	UDK99931.1
OG0002020	Deinococcus_radiodurans_aa	ALU70525.1	UDK99932.1
OG0002022	Deinococcus_radiodurans_aa	ALU70270.1	UDK99949.1
OG0002023	Deinococcus_radiodurans_aa	ALU70765.1	UDK99954.1
OG0002024	Deinococcus_radiodurans_aa	ALU71028.1	UDK99965.1
OG0002025	Deinococcus_radiodurans_aa	ALU71963.1	UDK99967.1
OG0002027	Deinococcus_radiodurans_aa	ALU71233.1	UDK99986.1
OG0002028	Deinococcus_radiodurans_aa	ALU72301.1	UDK99991.1
OG0002030	Deinococcus_radiodurans_aa	ALU68147.1	UDL00018.1
OG0002031	Deinococcus_radiodurans_aa	ALU70572.1	UDL00020.1
OG0002033	Deinococcus_radiodurans_aa	ALU71886.1	UDL00029.1
OG0002034	Deinococcus_radiodurans_aa	ALU67706.1	UDL00032.1
OG0002035	Deinococcus_radiodurans_aa	ALU69051.1	UDL00057.1
OG0002036	Deinococcus_radiodurans_aa	ALU69020.1	UDL00072.1
OG0002037	Deinococcus_radiodurans_aa	ALU69730.1	UDL00073.1
OG0002039	Deinococcus_radiodurans_aa	ALU67871.1	UDL00091.1
OG0002040	Deinococcus_radiodurans_aa	ALU71844.1	UDL00098.1
OG0002041	Deinococcus_radiodurans_aa	ALU71843.1	UDL00099.1
OG0002042	Deinococcus_radiodurans_aa	ALU72068.1	UDL00109.1
OG0002044	Deinococcus_radiodurans_aa	ALU70574.1	UDL00112.1
OG0002046	Deinococcus_radiodurans_aa	ALU68124.1	UDL00133.1
OG0002048	Deinococcus_radiodurans_aa	ALU71038.1	UDL00144.1
OG0002050	Deinococcus_radiodurans_aa	ALU67959.1	UDL00172.1
OG0002051	Deinococcus_radiodurans_aa	ALU73579.1	UDL00194.1
OG0002052	Deinococcus_radiodurans_aa	ALU70163.1	UDL00205.1
OG0002054	Deinococcus_radiodurans_aa	ALU70009.1	UDL00216.1
OG0002055	Deinococcus_radiodurans_aa	ALU71003.1	UDL00219.1
OG0002057	Deinococcus_radiodurans_aa	ALU72814.1	UDL00229.1
OG0002058	Deinococcus_radiodurans_aa	ALU72811.1	UDL00234.1
OG0002060	Deinococcus_radiodurans_aa	ALU72465.1	UDL00273.1
OG0002063	Deinococcus_radiodurans_aa	ALU71688.1	UDL00302.1
OG0002065	Deinococcus_radiodurans_aa	ALU70862.1	UDL00316.1
OG0002067	Deinococcus_radiodurans_aa	ALU69466.1	UDL00322.1
OG0002069	Deinococcus_radiodurans_aa	ALU69933.1	UDL00334.1
OG0002072	Deinococcus_radiodurans_aa	ALU73600.1	UDL00359.1
